username,num_posts,date_posted,date_experienced,rating,review_title,review_text
,,,,,,
ThaiTraveller2015,390,Oct-17,Oct-17,40,A Great Visit,What a great way to fill in a few hours before our flight out of Singapore.<br/>Lots of things to see and we all enjoyed what we seen of the Japanese invasion
,,,,,,
Michael K,61,Oct-17,Oct-17,50,trip to the Museum,This museum is amazing.<br/><br/>You get to full understanding of the history of Singapore including the events of the war.<br/><br/>Its a must do while in Singapore.
,,,,,,
Vincent L,73,Oct-17,Oct-17,50,I learnt a lot about Singapore's history ! (I'm from France),"First time for me in Asia, so I went to NMS to learn history about the part of the world.<br/>It was fantastic. FYI I'm from France, the ""Old Europe"", and was not so much aware about history of Singapore. This museum gave me clear information from the ""creation"" of the town, its development, its strenght.<br/><br/>I really appreciated the level 1 ""Singapore History Gallery"" with a really well organized learning trip. Then the second thing is about the special exhibition ""Witness to war"". As I said for World War II I'm most familiar with war in Europe, but there I was able to learn a lot about this part of the world during WWII ! <br/><br/>It's to be done if you come to visit Singapore, really ! (Also If you are like me far far away from home :-) )"
,,,,,,
Charne T,90,Oct-17,Oct-17,50,Great place to visi,"This is the second time I’ve visited in 2 years. Spent several hours in the History of Singapore wing and didn’t get to see anything else this time. Really well done with displays and exhibits starting from very early times, the cultural mix, through the colonial times, World War 2, and history since independence ."
,,,,,,
Scoutwonderworld,169,Oct-17,Oct-17,50,Excellent explanation of Singapore History,Absolutely loved this museum. It explained everything you need to know about Singapore. We learned in depth history of pre WWII and after. The mind set of the government and why and what they do. It explains why the city is full of trees and is so clean. It explains the suffering the locals endured during WWII. The other exhibits were amazing as well. They had a really cool interactive video garden.  Hard to explain... You just need to go see for yourself. It is a visual paradise.
,,,,,,
Graeme R,88,Oct-17,Oct-17,50,Day visit,"This is an excellent, well laid out and very informative museum.<br/>There is both a cafe and full restaurant in the facility.  Entrance is S$10 (Senior). Exhibits are most professional and very very interesting. Singapore has a fascinating history!<br/>Well worth the visit and easy to a access by walking/MRT."
,,,,,,
Jimclevs,74,Oct-17,Oct-17,50,WHERE ARE THE STREET SIGNS?!,"We eventually got here (on a typical hot and steamy Singapore day) after exiting the Bras Basah MRT station to be confronted by numerous modern office blocks and no directions to this national museum - the first one we saw was directly outside the museum with an arrow pointing to the entrance!  Luckily my phone was able to point us in the right direction.<br/><br/>As for the museum - we spent over 4 hours in there viewing the various collections - some permanent and others of a temporary nature.  The current one depicting the Fall of Singapore to the Japanese in 1942 was very well laid out, clear to understand and a worthwhile addition to the entry price (if you are passing through as a stopover in the city - keep your boarding pass as it entitles you to discounted pricing on various attractions, one of which is this museum).<br/><br/>There is a small cafe onsite, not the cheapest in the city and the quality was variable, but if you are looking for something more substantial (and much pricier) the excellent Flutes restaurant is onsite (and the equally pricey Janice Wong place in the same building)"
,,,,,,
joshua b,"2,917",Oct-17,Oct-17,50,Very interesting Museum,"Lots to see here about the story of Singapore.  There is currently an exhibition concerning Singapore and WWII, highly interesting and informative.  The permanent exhibits are good too.  Beautiful historic building and grounds. I did think entrance for foreign tourists is a bit pricey."
,,,,,,
Diedre_8,89,Oct-17,Oct-17,50,Wonderful Exhibitons,Had a Sunday morning exploring this wonderful museum.  So much to see we enjoyed the exhibition which showed the development of Singapore &amp; the war years.  It is an amazing insight into how such an extraordinary City came to be.  <br/>The war years are also very thought provoking and extremely personal.
,,,,,,
CorinGL,243,Oct-17,Oct-17,50,Worth paying to see all exhibits,"My visit to Singapore’s National Museum today was well worth the SG$26 entry fee giving me access to all permanent and special exhibits. <br/><br/>I started with the history gallery, the biggest at the museum, and it was very interesting spanning from the 14th century to modern times, including their invasion by Japan in 1942 during WWII. <br/><br/>I later visited the forest exhibit on level 2, an animated exhibit projected on the walls as you walk down a spiral walkway. An app allows you interaction with the exhibit should you choose. <br/><br/>Other exhibits included childhood toys, more about experiences and times during the Japanese occupation, and colonial times. <br/><br/>Well worth a visit, enjoyed mine."
,,,,,,
mark t,30,Oct-17,Oct-17,50,Was educated,"Lovely museum, we learnt so much about Singapore's history, There was also an extra wartime exhibition which I found fascinating. The museum is well spaced out and well air conditioned. We had tea and cakes at the restaurant which was very pleasant. A must do when you visit Singapore."
,,,,,,
phillandpeg,40,Oct-17,Oct-17,50,BRILLIANT MUSEUM,"My wife was enthralled at the Brilliant showing of Singapore up to 1975 by stages, in different rooms,<br/>and just to wander around , not too crowded when we were there. they have a restaurant inside and out. Also a showing on the walls of a round  centre, of a light show ,  Singapore through the ages of animals etc."
,,,,,,
RonWamberal,"14,139",Oct-17,Oct-17,40,A wonderful building and displays but just misses the in depth,"I feel a bit like Ian W below- I learnt a lot, more than I had previously known but at the same time, there was a fair degree of superficiality and lacked depth. The city has been through and succeeded admirably in so many ways and I expected more in depth.<br/>In fact, I left with more questions than I started with and I went back to my hotel to do some heavy googling."
,,,,,,
traveller2576,85,Oct-17,Oct-17,50,130 years anniversary visit,Another must see. Everything is excellently curated and a terrific learning experience for young and ld.
,,,,,,
nating01,31,Oct-17,Oct-17,40,Nice experience ,"In the beginning I thought it was a bit hard to find my way through everything, as the gallery is huge. The view from level 6 was cool!"
,,,,,,
Ianjweis,22,Oct-17,Sep-17,30,"Beautiful colonial building, shlick presentation, but didn't learn much about Singapore","The history section on the ground floor was the best bit, but it was still a little empty. It touched on the key stages in the history of Singapore, but there was no depth, no discussion and no tension. In fact, I had trouble working out a story as I moved from room to room, just artifacts and portraits and points in time. Suddenly brittish appear, suddenly there's a malaysian independence, then suddenly, there's independent singapore.  Singapore is such a melting pot, it would have been good to see the Muslim, Hindu and Buddhist cultures learning to live together (with both ups and downs), the struggle with Colonial powers, and the wider Malaysia and the trials of becoming a modern city.  Maybe this museum is more for the locals and assumes we already know the details."
,,,,,,
Widyandaru,44,Oct-17,Nov-16,50,A museum that you have to visit in SG,"For 10 SGD, i think it worth every penny of it<br/><br/>The museum has a lot amount of informative matter related to Singapore history and singapore development, and also it displays the life as singaporeans <br/><br/>The building is also nice and can be a photo spot, they still keep the heritage building well maintained"
,,,,,,
Rose-Marie H,23,Oct-17,Sep-17,50,"Wonderful historic building, wide range of exhibits",The recent renovation of this building and newer exhibits keep this museum current --- it's a stunning building architecturally.  Loved all the exhibits and learning indepth about Singapore's history
,,,,,,
Ji N,17,Oct-17,Oct-17,50,Great museum ,Very vivid way (videos statues pictures etc)  to tell history. I assume you guys need at least 2 hours for it (I only had around 1 hour. Too short!!).
,,,,,,
Ruben R Mizrahi,"1,717",Oct-17,Dec-16,50,Not to be missed,"If you really want to understand Singapore, this museum is eye-opening. Gave us so much knowledge and better understanding for this beautiful City-state. <br/>Everything was well appointed and easy to understand."
,,,,,,
SashaHou,36,Oct-17,Sep-17,50,Beautiful and nice place to visit,"It was not hard to find this place, and I love how quiet it is inside with so much natural bright light. Good to take pictures."
,,,,,,
Rob27_11,39,Oct-17,Sep-17,50,Interesting,"Well worth a visit for the history and for the building itself, just beautiful.  We were there to look at the 'Witness to War' exhibition, which was extremely interesting and indeed the whole museum was a wonderful experience, the whole place flowed seamlessly, and was very easy to navigate."
,,,,,,
Dackle,124,Oct-17,Sep-17,50,Eat like a King for cheap,"Loved Chinatown.  Great cheap eats with the tourists and locals.  My favourite place is the Maxwell Hawker Hall.  We ate from 5 different vendors - including the famous Tian Tian.  Yummy Hainanese Chicken Rice served so simple and tasty  - washed down with a beer and for me a cider.  I had amazing noodles from the stall same side as Tian back right corner (furthest from the road).  They were doing a professional photo shoot for a magazine when we visited.  Share a table with the locals - its damn hot in here, but so much fun.  I could not eat another bite of food full to the brim the two of us with multiple drinks for around $50.  Try it all - you will love it.  Can't wait to return.  Food highlight."
,,,,,,
StephenCapeCoral,62,Oct-17,Oct-17,40,National Museum is good place to spend 2-3 hours,"This museum is not so  large, but plan to spend 2-3 hours at least to view several interesting galleries.  Such helps to understand Singapore from centuries ago thru the Japanese occupation thru the modern era.  ""Very educational with neat exhibits"""
,,,,,,
Ryan H,"1,146",Oct-17,Oct-17,50,Beautiful ,"A beautiful display of documents, artifacts and artwork relating to a great place. <br/><br/>I walked in seamlessly but was told to get a red sticker at the entrance. The museum is open and welcoming. <br/><br/>It’s definitely worth a visit to learn about the history of Singapore."
,,,,,,
Pline,111,Oct-17,Oct-17,40,Intersting history and very well displayed,"This is a museum that's well wlorth the visit, for the story of the city and for the way it's presented. Such beautifull displaus, very interactive. The history is split up in decades making it easily digested chunks.<br/>But the highlight is definitively the rotunda which features an animated nature movie spread out over three levels. Hard to describe, but it's mesmerising, enchanting."
,,,,,,
Jinny57,579,Sep-17,Sep-17,40,Stunning Building. Content a Little Disappointing,I cannot fault the magnificence of the museum building. It has been lovingly maintained and is a credit to its custodians. However I was a little disappointed in the display content. In parts it seemed a little sterile. However the virtual garden was magical.
,,,,,,
pjohnsonhere,39,Sep-17,Sep-17,40,History of Singapore,Was worth the trip to get a better understanding of the history of Singapore. Currently has an exhibition on the effect of WW II and the fall of Singapore. <br/>The exhibit on the Forrest across several floors was really worth going into.
,,,,,,
MVI888,595,Sep-17,Sep-17,50,Phenomenon of Singapore,"National Museum of Singapore. Located at 93 Stamford Road, I have visited many museum around the globe, Singapore National Museum has to be one of the best, if you are into history and especially the elevation of Singapore from its humble beginnings up until nowadays, and to become one of the world's prosperous country, then I would strongly suggest a visit. The National Museum gives you a great understanding of Singapore's history in a remarkable and explanatory way, from the Year 1882 to design a dedicated building for the Museum .The displays were all well-presented and easy to navigate, Artefacts are categorized by galleries according to its timeline in history, and there appeared to be good undertakings for children as well.  The highlight of the museum structure has to be the rotunda and neo-Palladian façade. While visiting Singapore and you have a free day, I Strongly recommend to pay a visit to this remarkable country, this is not an ordinary national museum it is phenomenon of Singapore."
,,,,,,
pamo1,753,Sep-17,Sep-17,50,Fantastic museum,WE really enjoyed this museum. Great history and so creative. DOny miss it! REally liked all of the special effects. THe conclusion where singapore statistics are presented is veery impressive
,,,,,,
QiaQia,243,Sep-17,Sep-17,50,The Must Visit in Singapore! ,"This is easily one of the best museums that I have been to! Informative yet interactive, and best of all, never a second of dull moment! Talk about the immense effort, design, and time the team has put in to make this place such a gem! <br/><br/>I would strongly suggest to browse through the museum's detailed website prior to visit, in order to have a better understanding on the accessibility and on-going exhibitions. Ticket price for foreign visitor is S$15. <br/><br/>We had a very thorough tour and spent almost 6 hours in the museum! We especially love the Glass Rotunda the most! Strongly recommended to pay a visit at least once even though you may not be an avid museum goer as we are, but rest assured that this is not an ordinary national museum and fun is guaranteed :)"
,,,,,,
Jamie G,86,Sep-17,Sep-17,30,A little disjointed,A great museum that gives you a good understanding of how this country was formed. My one small criticism is that sometimes the museum can seem a bit disjointed when you enter one part you can miss something else and have to go back
,,,,,,
Sthewlis,55,Sep-17,Sep-17,40,Excellent!,Great exhibitions and gives you a great understanding of the history of Singapore. Well worth visiting.
,,,,,,
Sonam88,102,Sep-17,Dec-16,40,History Of Singapore Explored !,"To understand Singapore past , you have to be there .<br/><br/>This country even after suffering for years rose to a great power , we can experience the whole of it in the museum . An excellent way of telling people Singapores story <br/><br/>A must visit site to know Singapore &amp; their people better<br/><br/>Thanks<br/>Sonam &amp; Varun"
,,,,,,
Melissa Joy,147,Sep-17,Sep-17,40,Singapore's history in detail.,"I'm no history buff but I enjoyed my visit in NMS. They show you in detail the history of Singapore as a nation; from its humble beginnings up until how it became to be one of the world's successful countries. <br/><br/>Artifacts are categorized by galleries according to its timeline in history so its like walking back through time while going through it. The interiors of this building is beautiful as well.<br/><br/>If you are into history and have a free day and you just want to relax and chill, then a visit to this museum will be perfect for you."
,,,,,,
green s,12,Sep-17,Sep-17,50,the Best,Had been in many National Museum but Singapore never failed at amazing people. Charming restaurant lead us to many surprise. a must destination when in Singapore
,,,,,,
gerryp24,133,Sep-17,Sep-17,50,History of Singapore presented so well,"We know the wartime experience of Singapore pretty well, but following our visit we now understand both the traditional history of this fascinating place and, more importantly, how Singapore arose from the carnage of 1942-45 to make its place as a leading centre of modern Asia in the 21st century.<br/><br/>Great displays, great commentary, and all in a fascinating building complex that combines colonial and modern architecture."
,,,,,,
RG02,164,Sep-17,Sep-17,40,Interesting,"Spent a few hours wandering through the galleries. You get a very good idea of the history of Singapore, from the very beginning through to more modern times. Don't miss the digital display walk from the second floor, very worthwhile."
,,,,,,
Rooombiter,601,Sep-17,Sep-17,50,Fab day at this super museum ,"We spent the best part of a day in the museum, it tells the story of the history of Singapore in an easy to follow but detailed way.<br/>It is a modern museum and utilises sensible and imaginative technology to inform and make you think, there are detailed exhibitions in separate galleries relating to the pre colonial days, Raffles and his peers of course, the fall of Singapore to the Japanese and rise of the modern city state.<br/>So much to see, a fabulous museum and the restaurants are not bad either, we had a very nice lunch!"
,,,,,,
"Dr. H. C. Matthew Sim, PhD",383,Sep-17,Oct-16,50,Recommend Visit by Tourists - One of the Major Museums in Singapore,Review by Dr Sim. This is one of the major museums in Singapore. Old museum. Recommend visit by Tourists. Nice walk through. Many things to see. Regards DrSim001
,,,,,,
Spooky T,299,Sep-17,Sep-17,50,Truly a national museum about the nation's history for visitors and locals alike,"With so many quality galleries within walking distance (National Art Gallery, Singapore Art Museum, Asian Civilisations Museum, and Peranakan Museum), just why should anyone consider the National Museum of Singapore (NMS)?<br/><br/>Well, one important reason is that while the other museums and galleries provide narratives about the South East Asia and Asia, NMS is unapologetically and exclusively about the nation's narrative from the 13th to the 21st century, at least up to the passing of Lee Kuan Yew in 2015.<br/><br/>The modest size of the museum, relative to the British Museum and the national museums of many nations, suits the relatively short history of Singapore (Tumasik, Dan maxi). The galleries span three floors and are thoughtfully curated to provide a fluid narrative of the nation. If Singaporeans think they know and understand their nation's story from the history and National Education (or Character &amp; Citizenship Education) lessons in school, then they are very much mistaken. The exhibits offer intimate insights into the narratives through visual and auditory stimuli that no teacher or textbook can provide. The museum context also means that viewers are focused on engaging the themes for understanding rather than scoring in tests and examinations.<br/><br/>For visitors to Singapore, the galleries will help them better appreciate the significance of the various landmarks they visit. It is in the context of the past that the present Singapore is better understood. Otherwise, Gardens by the Bay, Marina Bay Sands, Singapore River, China Town, Little India, Geylang Serai, etc, are no more than tourist traps meant to bring in the tourist dollar.       <br/><br/>NMS provides a coherent visual narrative of Singapore from its days as a trading post, Crown Colony, Syonan-to, through to a modern independent city-nation. It is perhaps, at the time of this review, the only such establishment to do so.   <br/><br/>Expect to spend up to 3hours at NMS, longer if you intend to have a meal at one of its two restaurants.<br/><br/>Singaporeans and Permanent Residents enjoy free admission."
,,,,,,
ANG KIANG LONG,223,Sep-17,Sep-17,30,High tech museum ,"This is the place to ""kill"" time on a sunny hot day,  while hosting oversea guests.  <br/><br/>You able to understand the history of Singapore as you walk through all the things exhibition hall. There are many interactive devices like torch screen TV and headphone by the station/artifacts. <br/><br/>You need to buy ticket to access to the exhibition hall.  SGD15/adult. <br/><br/>You able to reach there by public transport ."
,,,,,,
NYandAussie,355,Sep-17,Sep-17,30,Gorgeous colonial building and OK museum,"We'd done most of the big attractions in Singapore, and thought this would be an interesting hot/rainy day activity......and it did score on that aspect.  The exhibits were interesting for the most part, but it lacked a coherent ""flow"" and the animations were a tad garish and amateurish (especially in the forest exhibit).  I would have liked more of a time-line to guide us through the history of Singapore.  Maybe, I would have got more out of it if we'd been in time for the guided tour.  We did visit most of the rooms, and we it was informative.  Would recommend as a pleasant way to spend a couple of hours. $15 adults, $10 for seniors (over 60)."
,,,,,,
rogster2015,50,Sep-17,Aug-17,50,First Class,This is what a museum should be like. Great building and very interesting displays. The history of Singapore was especially good. All staff helpful and friendly
,,,,,,
pjcot1,394,Sep-17,Sep-17,50,Informative visit,"Very nice museum inside a beautiful old building which has been extended out the back with modern glass halls. An abundance of information of the history of Singapore, as well as cultural and social changes to the country over time.<br/><br/>$15 per adult entry, can spend anywhere from 1-3 hours here depending how much you want to see or read."
,,,,,,
Joys L,44,Sep-17,Jul-17,50,Great place to learn about Singapore,"It's a great place to learn about the history of Singapore, how this small country came to be, and its development over the years. They often have changes in exhibits too and the latest includes The Glass Rotunda. The National Museum of Singapore is good for anyone, including kids."
,,,,,,
AllanRosemary,435,Sep-17,Aug-17,50,National Museum of Singapore - a must.,"We visited here somewhat by an aside. Don't make this mistake, it was well worth the time and entry fee.<br/>You absolutely must enter the 'Story of the Forest' exhibit. OK its at first a little twee as you stroll down the winding slope and the images constantly change as you go. BUT the real deal is at the bottom (hinted at as you first enter up top), just go in, grab a beanbag if you can and lie down and be amazed. Surreal &amp; Zen cascading flowers and petals and around the base a forest grows and animals appear but its the falling flowers and petals ... magnificent and so calming. A absolute must if you are in Singapore."
,,,,,,
Rich D,730,Sep-17,Sep-17,50,Absolutely a must see for a history lover...,"A great museum to enjoy and relax away from the heat and humidity outside. A must for anybody who likes history. I am always amazed by histories of many ethnic groups, their strive to succeed and their hardships to overcome in cities around Asia. Singapore is no different with its rise to prominence as a trading port during the British rule and being built by a large influx of Malay, Chinese and Indian laborers and traders. The incoming museum sign ""We built a nation"" says it all.<br/><br/>A big part of the museum is devoted to the WWII period and the life and suffering under Syonan, the Japanese occupation from 1942-45. And even a bigger part to the political, societal, cultural and economic development of the city state post WWII and Singapore successful strive for independence in 1965 and becoming one of the richest countries in the world under the leadership of its premier minister, Lee Kuan Yew, and his PAP party. A little propaganda-ish but hard to argue with their achievements today.<br/><br/>I'm a huge sucker for old maps; coins &amp; paper money and historical posters exhibits, and there are some to enjoy.<br/><br/>Plus, Singapore, being promoted as the ""garden"" city, you must visit the audiovisual feast of flowers falling inside the glass rotunda in the modern wing of the museum. It is amazing and worth to experience it just laying down on the floor. You feel almost just like inside the movie Avatar. It's called ""The story of the forest"" and I'm pretty sure it's just a temporary exhibit. So, don't miss it;)<br/><br/>It is a little hard though not to get lost if you want to follow the exhibits chronologically. Devote at least 2 hours to enjoy it, or much more if you like to ponder over every exhibit details. <br/><br/>Recommended for kids, too... They will definitely like the Glass Rotunda exhibit."
,,,,,,
JOSE G,289,Sep-17,Aug-17,50,A Singapore Highlight,I think National Museum of Singapore is the first visit you have to do in this city in order to understand better its history and costumes. It's essential a wide visit and it takes a long time to do it.<br/>I highly recommend the part dedicated to the Second World War and the Japanese occupation.<br/>Excellent reports and information during the tour.
,,,,,,
Grant T,703,Sep-17,Sep-17,40,A greatly improved museum,"I first visited the museum over 20 years ago and left with a distinctly disappointed memory.  Old cupboards full of dusty and dirty exhibits and... well it was just awful.  To the point that when I saw the website featuring the history of Singapore I reflected on what I had seen in the past and nearly gave it a miss.   I'M SO GLAD I WENT!<br/><br/>The museum is now something to be so proud of and I greatly enjoyed the entire experience.  There were plenty of locals and tourists here and the history of Singapore is so well worth the experience.  Make sure you leave plenty of time - at least 2 hours.  It is air-conditioned, clean, well displayed and very engaging.  There is a Seniors discount available and, I believe a discount for Students but check the website.<br/><br/>I would have no problems recommending the National Museum of Singapore.  It is GREAT"
,,,,,,
mmsbkAdelaide,8,Sep-17,Aug-17,40,Unexpectedly compelling,"We didn't  expect to spend all that long in the museum, but in the event , we were there hours ! Beautiful heritage building with landings and corridors filled with light and sun, though perfectly cooled. <br/>High tech  compared to  many museums , and , we thought,  a balanced and intelligent approach to recent history ."
,,,,,,
Kiwibob739,209,Aug-17,Aug-17,50,Fabulous place to visit,"We were 2 hrs at the Museum and only just saw one floor, there are Three floors.but time ran out for us<br/>What we saw was fantastic and will be going back to see the rest."
,,,,,,
David C,21,Aug-17,Aug-17,50,"Great museum, wonderful building","Lovely museum in a beautiful heritage building. Well worth the visit. Don't forget your Seniors or Student cards, to get a good discount on entry."
,,,,,,
liakusuma,22,Aug-17,Aug-17,40,Great museum,"Actually i went to these museum by accident. People got me wrong direction to national gallery. But, i think its not dissapointed me. A great exhibition there for sgd $10. If you took an mrt from city hall station, you've to walk around 10 minutes"
,,,,,,
Chris D,255,Aug-17,Aug-17,40,interesting history,"we spent a couple of hours visiting this museum ,  enjoyed the earily singapore history and the changes that have happened over the years to the country"
,,,,,,
Liz D,93,Aug-17,Aug-17,50,Informative and interesting,Well worth a visit lots to see and learn about the history of Sinapore. We spend a couple of hours but could have spent longer.
,,,,,,
Aditya-Shedge,9,Aug-17,Aug-17,40,Interesting,I visited the NMS during the Singapore Night Festival. It was an interesting historical and cultural insight into Singapore. The night festival had some really amazing light work and some interesting programmes.
,,,,,,
woody71,248,Aug-17,Aug-17,50,Very interesting,"The national museum of Singapore is very interested,it tells the tale of Singapore when it first started,with raffles,and general Farquhar,through to the second world war ,under occupation of the Japanese,then through to independent of there own,it is set out very good,and it costs only $15 Singapore dollars, definitely recommend this place for children as well"
,,,,,,
Peter L,165,Aug-17,Aug-17,50,The Making of Modern Singapore,"If you are being bored by the city life and would like to opt for something more cultural and human, the National Museum of Singapore is one of the options. It displays how this island country is shaped up throughout the years. There's an entrance fee for foreigners though I found it worthwhile."
,,,,,,
Katharina,9,Aug-17,Aug-17,50,So nice!,Really enjoyed it. Would gibe this museum 5/5. I learned a lot about Singapore and its history. The Glass thing was also very fascinating.
,,,,,,
Alex B,66,Aug-17,Aug-17,40,Interesting look at Singaporean history,"My boyfriend and I set aside around a few hours to go to the museum and enjoyed our visit. We were advised to start upstairs so we could walk down through the interactive forest section, this did make us a bit confused with the order of the information as we jumped through and skipped decades of history. I think starting on the first floor would have been better. The modern history was very interesting seeing how Singapore turned into a booming economy and the building was lovely. My only slight issues were the order we viewed the museum in and also there wasn't much interactivity in most of the sections. A good museum with lots of information but a lot of reading and not much interactivity if you take children."
,,,,,,
FerrisXL,311,Aug-17,Aug-17,40,Museum on Singapore,"Visit to learn all about Singapore and its development from past to present. Well presented, intriguing, interesting for both kids and adults. Different media are used. The beautiful architecture of the actual museum building makes a visit worthwhile as well.<br/>However, such a museum should be free for all Singapore residents- now it is free for Singaporeans and PRs but not for other residing foreigners."
,,,,,,
Kevin B,16,Aug-17,Aug-17,40,Informative!,"Its nice..you get to know about the history of Singapore... Its very well displayed and explained with the help of audio, video and images..I being a teenager enjoyed it...it was fun!"
,,,,,,
HO YEARN W,32,Aug-17,Sep-16,50,'We built the nation',A great national museum which you can explore the history of Singapore. Impressed and touched by the part of Japanese invasion. Asians suffered a lot during that period.
,,,,,,
nzxnick,131,Aug-17,Aug-17,30,Informative history of Singapore,Spent a couple of hours here learning about the history of Singapore. There are five galleries in the main building (four upstairs and one downstairs) which cover different periods of Singapore's history. Start upstairs to go in chronological order. The basement is a kind of whole history so repeats a lot of information from the upstairs galleries.<br/><br/>My favorite sections were the gallery on the first floor (the building of modern Singapore) and a section in the basement which talks about modern Singapore.
,,,,,,
Baz L,23,Aug-17,Aug-17,40,Well worth it - but Bras Basah is nearest station ,"Me and my son found the museum fascinating, charting the island's history from early Sultan to British Colonial rule, Japanese occupation during the second world war and Lee Kuan Yew era.<br/>However the reason why doesn't get 5 stars is that, permanent residents get in for free here and unlike London where most of the museum's are free - surely this would benefit Singapore more greatly as tourists would learn about the country's history. <br/>Another point is that the museum has discretely side tracked a important part of start of the country's history in that the outbreaks of the racial riots in 1964 were some of the important contributing factors which led to the eventual separation of Singapore from the Malayan, paving the way for Singapore’s independence in June 1965."
,,,,,,
Zango L,19,Aug-17,Jul-17,50,Short Inspiring History!,Rather a young country. But the musaeum is proof of the rich heritage that we found so inspiring. Not at all a boring place! Very interesting way of telling the story of Singhapura!
,,,,,,
MisheruSeeto,305,Aug-17,Aug-17,50,❤️Singapore Night Festival 2017❤️,"Beautiful lighting and amazingly art works from 18 August to 26 August , start 730 pm to 12am 🙂✌🏻 drop by if u are near by to Bugis , City Hall - along the way u explore different art piece"
,,,,,,
Patty G,20,Aug-17,Jun-17,50,So much to see and do,"I was surprised how many fun exhibits were in the museum, along with beautiful art.  Plus, the cafe has a wonderful view of Singapore with good eats."
,,,,,,
minimize940314,"3,361",Aug-17,Jun-17,50,Learning center,"Singapore museum is a learning center. History and cultural characteristics of the country are well displayed. It is a place where you can learn the origins of the main 4 races, origin of the name 'singapore', and more. Admission SGD 10"
,,,,,,
Khanh A,10,Aug-17,Aug-17,50,Must do when you visit Singapore ,"You guys have an amazing and well organized place with so interesting and informative exhibitions. All the staff and friendly and attentive, ticket price are range from 20-25 SGD."
,,,,,,
Dave_from_MN,"2,481",Aug-17,Oct-16,40,"Small, but fine, exhibits, artifacts &amp; displays of history and arts of SIngapore","Though a small museum comparatively, there are some very fine exhibits, artifacts and displays of history and the arts.  Particularly interesting for me were the exhibits on the Second World War, the Japanese Occupation, as well as Singapore’s 700 year history as Singapura, a British Crown Colony (1867), Syonan-To (1942-1945) and finally, following its independence as Singapore."
,,,,,,
Taze R,33,Aug-17,Aug-17,50,Very interesting but not cheap,"Great educational tour of how Singapore came to be. Enough to see for the Children and Adults alike. I'm glad I went and saw it, but not enough to go back.<br/>Maybe try get some discount tickets or good deals."
,,,,,,
Olsenaw,84,Aug-17,Jul-17,50,Fascinating history,"I visited the National Museum with my girlfriend who wasn‘t very keen on visiting some „boring museum“ on a sunny day. We ended up staying there for a couple hours, not because I made her to but because it was very interesting and exciting to learn about the history of the still very young country. <br/>The main exhibition about the history is very informative and well made. The ones upstairs focus more on the different decades, the forest I didn‘t understand..."
,,,,,,
A R H,810,Aug-17,Aug-17,30,National Childrens' Museum?,"This can not be titled a National Museum with these exhibits - very disappointing and vary un-Singaporean!  The various time period rooms were just a collection of posters skimming over events, with the WWII time frame totally distorted and uninformative.  The ground floor history gallery was a bit better, but a total maze of rooms that had me going round in circles and I'm sure I missed things as a result.  Singapore has a large amount of museums covering all sorts of subjects and periods, but visitors tend to head to the National Museum first because of the name, so why not make it a truly National Museum rather than a superficial look at the country. Singapore has such a fabulous history and culture and this needs to be housed under the National banner rather than in numerous other smaller venues."
,,,,,,
woolywombat,619,Aug-17,Aug-17,30,What's it all about?,"As an American accustomed to the Smithsonian museums in Washington, D.C., I may be prejudiced, but there just wasn't much here. The galleries on the second floor provided a superficial look at life in Singapore and the one on the World War II years was a particular letdown. Of more interest was the Singapore History Gallery on level one, but I found the layout of that gallery very confusing. The Flutes restaurant displayed a menu of impressive, but expensive Western dishes. Definitely not a must see, but located near Bras Basah and Dhoby Ghaut MRT stations if you go. Admission was Singapore $10 for seniors. Gift shop is on level one. Restrooms on every level."
,,,,,,
catherinehI4470ZU,6,Aug-17,Aug-17,30,Museum a bit disappointing but lunch was great!,"Not a must see but the Flutes restaurant is well worth a visit.  The food, wine and service was excellent. The museum itself seemed to lack focus."
,,,,,,
shinraemonsam,"1,078",Aug-17,May-17,50,Quality propaganda,"It wasn't until I read The Art of Charlie Chan Hock Chye that I felt it OK to express this unpopular opinion: The National Museum of Singapore is essentially a well designed, poor veiled, LKY-inspired nationalistic myth maker trying to white wash the indigenous culture of Singapore.<br/><br/>While visiting this beautiful building holding well curated exhibitions, keep in mind the suppression of civil liberties and all the opposition to this monologue who were imprisoned without trial.<br/><br/>And then enjoy The Glass Rotunda! A treat!"
,,,,,,
Thuy Mac,14,Aug-17,Jul-17,40,Impressive Exhibition,"You need to pay $10-15 to visit the museum if you're a tourist, and please queue for tickets on the right side after entering. The exhibition is well-organized with vivid pictures, videos, nice placement and even modern art performance :) On the first floor you can find activities for kids (now is children season theme) and exhibition about Singapore's history. On the second floor you can find The Glass Rotunda which leads you through one nice digital slideshow before coming back to the Historical Exhibition on the 1st floor. <br/>Bonus points: the exhibition on the 2nd floor about childhood and games has an actual game on screen for visitors .Plus,the room about nature allows you to smell the actual fragrance of some trees :D They also utilize the slideshow and interaction techniques to bring items to life in many places! <br/>They have a bit of everything, but don't set your expectation too high. This place will be more suitable to those who love cultures, history and art."
,,,,,,
Genevieve K,306,Aug-17,Jul-17,40,A treasure,The building alone is worth a visit and just a quality collection of so many things that I can't believe you won't find something of interest.  So glad I checked it out
,,,,,,
