username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
WoooWho,"2,102",May 2015,May 2015,40,Good Peranakan Exhibits,"Singapore has a sizeable Peranakan (Straits-Born Chinese) population, after Malacca and Penang. <br/><br/>I am part Peranakan on my mother's side. I came here with my family to appreciate and also let my children see the Perankan way of life of yester-years.<br/><br/>The museum is spread over several floors and the exhibits are divided into themes, such as wedding, bedroom, dining themed exhibits. <br/><br/>This is a good place to immerse yourself into Peranakan culture and understand the unique heritage of Peranakans."
Eric T,24,May 2015,May 2015,40,A visit to my early childhood,"I grew up in Singapore.  The visit to the museum brings back memories of how the early settlers of the Straits lived together in harmony.  Immigrants learnt the local language, shared and practice each others culture to form the Peranakan culture.  The museum featured the life style of the early immigrants.  Unfortunate the new immigrants to Singapore do not embrace this culture."
Lucas E,38,May 2015,November 2014,40,Fascinating museum if you enjoy learning about cultures,"Singapore has a very interesting history, and this museum provides a fascinating insight into a culture I knew nothing about prior to my trip. Definitely recommend if you want to learn a little more about Singapore's cultural history. There's also a cute cat memorial out the front."
dalger1430,150,May 2015,April 2015,50,LEARNING ABOUT PERANAKAN CULTURE,"With limited time on this trip in Singapore we were able to stroll from our Hotel - Peninsula Excelsior, first to the Armenian church with its small grave yard &amp; garden &amp; then onwards up the road to the Peranakan Museum. We gained free entry by presenting our Visitors map. Without this it would have only have cost a few dollars anyway. The exhibits are displayed over three floors &amp; show the History &amp; merging of a number of cultures (especially the Chinese) to produce the current Peranakan culture of today. Well worth a look."
rkambinus,165,Apr 2015,April 2015,50,Fascinating and Beautiful,"I enjoyed my visit here very much and highly recommend a visit. The Peranakan culture is beautiful explained as you progress  through the 3 floors of the museum: who the people are, what daily life was like, weddings and funerals. Stop for a fresh lemonade in the shop afterwards."
Luanawati S,20,Apr 2015,April 2015,30,place to learn about peranakan,"A place to learn about the peranakan history. You can see about their wedding stuff,  their costum, and all about peranakan history."
LaohuPenang,461,Apr 2015,April 2015,50,Understand Peranakan culture,"After having visited the Peranakan museums in Penang and Malakka, this one completes the trilogy and completes your understanding of the Babas and Nyonyas. The guided tour is well well worth joining, we were lucky to share the wealth of knowledge of a Nyonya, Ms Janice Oh."
Roger O,20,Apr 2015,NA,40,Worth visiting,"Made a visit to learn more about Peranakan culture and perhaps establish how much of my multi-ethnic background might be connected to it. <br/><br/>Certainly a fascinating insight into how Peranakan people lived but disappointed that, after the initial introduction describing the intermarriage between Malays, Chinese, Indian and Eurasian, that what followed was all about the Chinese related way of life.<br/><br/>Interesting, but left feeling the other cultural inter-relationships had been ignored."
Poshberries,150,Apr 2015,NA,50,Highly recommended attraction for tourists and Singaporeans just like me!,This place is a must go for all. Great museum with lots of vintage stuffs to look at. Proud to be a Singaporean with a museum of such to show what we are made of! Take your time and go with your loved ones or family members! It is a truly worthwhile trip i must confess. I was totally blown away with the decor and the arrangement of the settings and setup they have. And not forgetting to thank the pioneers and contributors who made this museum exceptionally memorable. My hubby and I have a great time there and explored more things than what we heard since kids. The Peranakans have excellent sewing skills and exhibit amazing colors for their culture. The best part of them which is similar to most chinese is their piety and chinese traditions. Truly respectable. Will love to visit the place again and when I have kids. This is a place not to be missed for kids to learn more of our ancestors and their unique cultures. Thumbs up!!
eighty7,19,Apr 2015,NA,20,Many exhibits were in bad condition,"Paid $6 each adult only to be disappointed by the many interactive exhibits that were out of order. When we asked one of the staff we were told, ""It's spoilt. Sorry ho."" <br/><br/>Being a Peranakan it saddens me to see that such important part of our history gets a lack of attention."
Boyo T,22,Apr 2015,April 2015,40,Cultural history of Singapore,"Worth a visit for an understanding of an interesting cultural group!! A pre-existing interest would make some aspects more attractive, nonetheless worthwhile! Only a small entry fee."
TrixiesTravel1612,58,Apr 2015,NA,50,A surprising gem!,"We just happened to hear about this place on Trip Advisor and thought we'd  give it a crack.<br/><br/>This was one of the most interesting museums I have ever been to. I had never heard of Peranakan before this museum.<br/><br/>We joined one of the free tours. It was informative and the guide very knowledgeable about Peranakan culture and able to answer questions we had.  <br/><br/>Seriously recommend this museum if you're  looking for something to do. <br/><br/>Bonus: Statue of stray cat that used to hang around the building, out the front."
Gabrielle426,20,Apr 2015,April 2015,50,A Great Cultural Insight,"Brilliant! Make time and don't rush, it is very interesting. The museum is well set up and organised and they do have 'hands on' for the kids."
MOUMAR09,115,Apr 2015,April 2015,40,Interesting look into another world,"Small museum about an interesting and mixed nation with its own history and culture. Well presented, worth a look."
nonstop_8,533,Apr 2015,March 2015,50,Very interesting insight into the history of Singapore,"We went to this museum based on a recommendation of our a couple of other tourists whom we met.  We were very glad we took the time to go.  It is a very interesting understanding of the people of Singapore.  We were fortunate in that we got there around 10:45 a.m. and a tour in English started at 11:00 a.m.  The guide was extremely knowledgeable and very engaged in answering all her questions.   Please, try to make time for this small museum.  You will be glad you did."
Anne88888888,245,Apr 2015,April 2015,50,Delightful,a smallish museum packed with interesting exhibits and the history of Peranakans in Singapore and surrounds. Every aspect of the culture covered in a most enjoyable way.
Mrs Clooney,"4,280",Apr 2015,February 2015,50,surprising,"Honestly just filling in time, but I found the place really interesting..who knew!<br/>Take a visit , it's worth it"
Schlepper1939,638,Mar 2015,March 2015,50,More to see than you can absorb in one visit,"Singapore is rich in history and culture and this museum is an excellent way to at least scratch the surface of both. You can spend as much or as little time there as you choose but either way, do it.<br/>It was a pleasure to stroll from gallery to gallery at our own pace and just take in the utter splendour and without great hordes of people pushing and shoving.<br/>The resourcefulness and creativeness of the early settlers is inspirational."
wcraft,146,Mar 2015,March 2015,40,GOOD INSIGHT INTO SINGAPORE'S PAST,"A very well presented overview of Singapore's ethnic and cultural development, leading up to the modern day society. Well worth a visit."
Damir R,"1,934",Mar 2015,March 2015,40,Nice exhibition in a beautiful edifice,Nice exhibition in a beautiful edifice. Impressive architecture safeguards significant herritage. I would suggest.
barbaraspeaking,29,Mar 2015,April 2014,50,Totally absorbing,"From time spent reading and viewing I learnt so much about the very early history of Singapore and how its people merged into a nation. Stairs are steep but the building is an original structure, updated and modified to contain the displays."
Susanne S,80,Mar 2015,February 2015,50,Unique culture and heritage - not seen elsewhere.,"We had a tour of the museum and the guide was wonderful. She shared with us the many stories and gave cultural insights into the lives of the Peranankans. The exhibits were beautiful, well displayed and one is able to walk through the lives of these people. The building itself is beautifully restored and maintained. Really enjoyed my 3 hours there."
cravingescape,772,Mar 2015,March 2015,50,My favourite Singapore Museum,"I really like this friendly place.  I like that you get to experience the culture in this way.  Love the portraits in Gallery 1, love the wedding and funeral exhibits, even the kitchen!  They cater to kids with touch and feel boxes and a stamp hunt on the way, as well as getting to listen on old phones etc.  Not a history museum, but more about the people and culture."
Goin2doit,42,Mar 2015,March 2015,40,Not to be missed,"A well presented background to the Peranakans and their customs, culture and lives.  Some of the information is repeated within the exhibits, otherwise the labelling is good.  Slightly distracting to have groups of tourists rushing around taking photos or listening to tour guides."
Judith A,485,Mar 2015,January 2015,40,A Place to Learn A Lot,"This was a very well organized museum full of wonderful artifacts, many in rooms designed to replicate weddings, dining rooms and the like. the fact that not only Chinese Peranakans, but also Malay and Indian Peranakans were included gave it a feeling of inclusion and completeness I hadn't seen in other similar museums."
JustJay29,160,Mar 2015,December 2014,50,My favourite museum in Singapore,"It's free for the local and if you are not, just pay a small fee and they will give you a sticker (like a pass) there are many information  regards to peranakan culture in Singapore, you can find a lot of antique glass, chinaware and stoneware, some are donated by local Peranakan Family and lot of small items."
Ken Kwok,28,Mar 2015,May 2014,40,Peranakan Museum,This is a Malay and Chinese mix culture. There is many things for you to see around and the place is fully aircon.
Numptyheid,95,Mar 2015,March 2015,50,First rate and fascinating,"This small but brilliantly curated museum provides a fascinating insight into the Peranakan culture with videos, displays and information on every floor. It is thoughtfully laid out in sections depicting every stage of Peranakan life- marriage, birth, life, death, religion etc which makes it easy to follow and appreciate. I highly recommend seeing this museum along side the Baba House on Neil Rd which is a restored Peranakan House and affords the opportunity to see many of the items you'll see in the museum in situ at the house."
David B,224,Mar 2015,January 2015,40,Defines what Peranakan is all about,"This is a nice museum located just a few blocks from the Asian Civilisations museum.  It's a small museum but good.  You'll enjoy the furniture, costumes, portraits, etc."
Deogracias M,133,Mar 2015,February 2015,40,A lot of gold in those wedding jewelries..,First time in the Peranakan museum .. indeed an eye- opener on the opulent lifestyle of these families reflected on those gold jewelries worn at weddings. Drop by the gift shop for wonderful souvenirs.
soujo,107,Mar 2015,March 2015,50,Well worth a visit,"Housed in the Old Tao Nan School building (1912) at Armenian Street, the Peranakan Museum specialises in Peranakan culture. The term 'peranakan' refers to decendents of foreign traders in Southeast Asia who married and fathered children with local women. <br/><br/>It has interesting exhibits on various aspects of life: marriage, death, religion, dress and food. The items on display really brings the rich and colourful Peranakan culture to life. The workmanship of the ceramics, textiles, embroidery and furniture is really impressive.<br/><br/>The building itself is quaint and pretty. The museum is open till 7pm, which makes it easy to plan your visit."
JM49,494,Mar 2015,February 2015,50,Eye-opening,"The thing you go for is the floor dedicated to Peranakan weddings - elaborate, expensive, lengthy, packed full of status-anxiety. Rich families who owned all the necessary trappings made a nice sideline in renting them out to poorer families. A fascinating glimpse into the lives of Chinese men who married Malay women and whose families have contributed hugely to the Singaporean mix."
diouno,39,Mar 2015,January 2015,50,A must visit while in Singapore,"Since the Paranakans played a seminal role in Singapore's history, a visit to this delightful museum is a must for anyone who want to truly understand Singapore's history, culture and even its food. Wonderfully laid out museum in an old school building in the heart of town."
Jayantha F,46,Mar 2015,February 2015,50,Very intresting,very interesting facts to explore. highly recommended for families to go and visit. i also loved the guides and walk ways they have done - very easy access
mykepyke,48,Mar 2015,February 2015,50,Fascinating,A great museum in a beautiful old building (it used to be a Chinese school). Lots of fascinating history about the Peranakan people.
Yorkriver,216,Mar 2015,February 2015,50,An exceptional experience of local culture,"I'd never heard of this place until I did a little research.  I like local culture, so I thouht this might be interesting.<br/>I found it so much more than just interesting--it was fascinating!<br/>A local peranakan guided our tour and I enjoyed every minute of it.  The history and culture of Singapore was brought to life through this slice of Singapore ethnic group."
masatoshis2015,15,Mar 2015,March 2015,50,Good knowledge,I learnt a lot of peranakan people roots here.  It was really good experience.  $6 is worth.
Vic Mayor,"1,652",Mar 2015,NA,50,A Must Visit!,"The Peranakan Museum should never be missed! It is a beautiful museum. The exhibits are just fantastic. <br/><br/>I went here during CNY and admission was free. If you want to go Museum hopping without spending on Admission fees, go to Singapore on CNY."
Rumpuss,114,Feb 2015,February 2015,50,Fascinating view of Singaporeans,Lovely old house filled with the life of the Peranakan people from birth to death and everything in between. Especially good the 2 talking pictures of mother and father explaining their lives together.
Valerie T,82,Feb 2015,February 2015,50,A Culture Comes to Life,"My visit to this museum was the highlight of my trip to Singapore.  Having binge watched the entire series of ""The Little Nyonya"" right before my trip, it was amazing to experience such a well organized display of cultural artifacts and activities of daily life.  We enjoyed a free and informative tour by a Peranakan volunteer who was passionate and proud of her heritage.  Stop into the True Blue Pantry on site for a satisfying cup of red date tea!"
cjb43,117,Feb 2015,January 2015,50,A must visit for anyone who loves history,This is a gem of a museum. It features information that was entirely new to my husband and I especially about the diverse group of people who founded Singapore. All the displays and information were excellently presented.  It made a lasting impression on us.
49bandicoot,57,Feb 2015,February 2015,50,Interesting history from 900AD,A very interesting and well displayed history of the early melting pot that is Singapore. The museum is situated in a well maintained older building over 3 floors. Well done curators. $6 entry well spent.
emhuber51,4,Feb 2015,February 2015,50,An Eyeopener,"The Peranakan Museum is no ordinary museum but one that opens one's eyes to a culture that can only be found in this part of the world.  Very distinctive and rich in their cultural heritage and till this day, the Peranakan People are so proud of their rich heritage and contribution to the Singapore Society.  I strongly recommend a whole day's visit to this museum and one will surely understand this people group from their history to their dressing and food splendour."
Jean Pierre L,5,Feb 2015,August 2014,40,a glimpse in the interesting past,"Very interesting visit, conveniently located with a lot to learn about the life of old local family. Worth a two hours visit"
Tom O.,211,Feb 2015,February 2015,40,Very Informative,"Don't bother with the free guided tour, it's much better to go at your own pace. Got a good feel for how the many cultures came together here."
Lynneheggie,3,Feb 2015,February 2015,50,Lovely museum,"A lovely museum, we enjoyed learning about the Peranakan people and seeing the beautiful furniture, artefacts and clothes. Recommend seeing it, it's quite small so only takes an hour or so to see around."
forensicsgirl,"1,726",Feb 2015,February 2015,40,Glimpse into Singapore's fascinating culture,"Knowing absolutely nothing about Peranakan culture, I visited the museum after reading the positive TA reviews.  The museum is well organized.  The exhibits offer a glimpse into this fascinating culture.  There are a few interactive exhibits.  I especially enjoyed the textiles, jewelry, and furniture."
tlwmd,286,Feb 2015,February 2015,40,Helpful background to Singapore,"My being from the other side of the planet, inevitably I was starting way back in my general knowledge of the background to Singapore, but none the less this museum provided a lot of useful cultural information on the current Singaporean citizens and I felt I was able to learn and appreciate a lot more of this amazing country from the experience. The photos by Ang showing different ethnic backgrounds were particularly amazing and the visit almost worth it just for that."
Singap0re74,5,Feb 2015,February 2015,40,very informative,Lovely welcome.  Exhibits well laid out in this cool building.  I love the way Singaporeans celebrate their diversity. Very helpful in understanding the positive mix that makes up Singapore
Barnowl,39,Feb 2015,NA,40,Beautiful heritage,So much of Singapore is modern and hi-tech it was great to see some of the real distinctive heritage of old Singapore. This museum is all about the truly local culture rather than the British colonials - fascinating and a good conversion of an historic building.
rtl2,464,Feb 2015,July 2014,50,Very Interesting,"As a European, it was fascinating to spend some time in this museum and learn a culture I previously knew nothing about. I spent far longer here than I had been expecting. Well worth the visit."
jill a,41,Feb 2015,February 2015,40,peranakan culture museum,"The Peranakan Museum is a museum in Singapore specialising in Peranakan culture. A sister museum to the Asian Civilizations Museum, it is the first of its kind in the world,so this is a great place to have a stop if you are interested at peranakan culture"
Geraldine L,58,Feb 2015,January 2015,50,Open your eyes,This museum really tells of a 'fifth' race in Singapore. Listen closely and you will hear that the Peranakans did not consider themselves Malay or Chinese.
TakeYourBreathAway,57,Feb 2015,February 2015,50,Inspiring,"Terrific that mixing races is honored and virtue extolled.  Loved the settings, truly explained for all ages"
Leinani L,12,Jan 2015,January 2015,10,A slice of life,"Situated in a mansion, this look at life at the top of the Peranakan lifestyle was engrossing. From birth to death, along with a lot of beautiful dishes, we saw how the Peranakans dealt with their part of the Singaporean world. An historic group, for sure. Lei"
vancouvermtv,307,Jan 2015,January 2015,40,Enjoyed the household items,"A good place to get an overview of the movement of people into and around the Singapore  area and the straits of Mallacca .The clothing, dishes and furniture form the past were in excellent condition. You could get a sense of how the upper class lived. My favourite comment was that parents gave their daughters lots of wedding furniture and gifts since they could not inherit anything. All went to the sons of course."
Jeffrey C,490,Jan 2015,January 2015,50,Discover a fascinating heritage at this museum,"The Peranakan Museum was well worth a leisurely visit. It is a discovery of a rich cultural heritage of a diverse history of the Straits settlement areas in SEAsia. While it is not a huge museum, it houses a fascinating array of antique collection of most aspects of the Nonya and Baba life - wedding, religious beliefs, cooking, language, public life and funeral. These are displayed artfully through formal and informal dress, jewellery, crockery, furniture, altars, textile, cookware, etc. the museum is spacious and airy, and lovely atrium. Staff were friendly and helpful. The museum shop while rather small is worth a visit. Nice to visit...again!"
Pigkiller,230,Jan 2015,May 2014,10,Peranakan does not mean Biologically-Mixed.,"To the reviewer from Quezon City below who said Peranakan = mixed Chinese and Malay, this is factually WRONG. Peranakan means Straits Chinese people who were early settlers from China to Malaya and who adopted certain aspects of the culture such as cooking and clothes.<br/><br/>Most Straits Chinese during the day did not mix with Malays in marriage. The Peranakan culture also does not apply to most Chinese in Singapore and Malaysia. Why? 9.9 in 10 Chinese in Singapore and Malaysia are second-third generation latecomers who came after the Malaya became a British colony which was very late, way after the Peranakans exist. <br/><br/>The Peranakan people were here between 15th to 17th century (1600s). To qualify as a Peranakan, you must be a Chinese person whose Chinese ancestors were in Malaya that early. As you all may understand by now, Malaya was a huge sleepy fishing and farming village until the British colonized it in 1819. After the British colonization, millions of Chinese from Southern China were invited by the colonial government to establish these newly found land, and these Chinese immigrants flooded the key cities of the Straits Settlement - Singapore, Penang and Melaka to make a living. The Chinese in Penang and Melaka grew to become the economic elites of Malaysia and went out to found the capital today, Kuala Lumpur. <br/><br/>Because the largest wave of immigration came from the newcomers, the newcomers engulfed and weeded out the Peranakans, both biologically and culturally. The number of Peranakans was minute before, and after the Brits opened up Malaya, causing the huge avalanche of Chinese to establish both countries (Malaysia and Singapore), the Peranakans were absorbed and vanished into the much larger waves of late Chinese immigrants.<br/><br/>People who self-identify as Peranakans number less than 1% of Chinese Singaporeans and the culture is not longer practiced, leading social scientists to say that it is close to complete extinction."
JAPN,51,Jan 2015,January 2015,50,Well planned and interactve museum to give us a glimpse into a different world.,The kids enjoyed this despite being sick of seeing stuff with us in the heat! Inside was wonderfully cool. The building and layout was beautiful and much thought was put into it.<br/><br/>Lots of interactive stations which we all enjoyed. Would have liked more detail into what the food was - lot of local names which meant nothing to us....this is the only minor criticism in an otherwise engaging morning.
Ali_Hawkins,"2,124",Jan 2015,January 2015,40,Beautiful building,"This is a great museum and the building itself is lovely. There's a cute statue of a Man and Boy outside, showing how exciting it is to see the museum, it's really worth a visit and easy to get to on Armenia Street."
Wendell D,708,Jan 2015,November 2014,40,Nice introduction to Singapore and Malaysian culture.,A manager at the front desk of our hotel recommended that we visit the Peranakan Museum. Turned out to be an interesting introduction to Singapore and Malaysian culture and helpful background for our visit to Melaka.
Joshua Y,22,Jan 2015,December 2014,50,"Great place to visit for non-locals, Chinese","Peranakan = mixed ancestry (Chinese and Malay, Chinese and Javan, etc)<br/>Small cozy museum w 3 floors<br/>Peranakan culture evolved separately from culture of mainland Chinese. It was interesting to note the differences between these. <br/>New exhibit on Peranakan auspicious designs is a must see - the works had integrated Chinese folklore and local myths to come up with a very unique flavor."
Sandy H,399,Jan 2015,January 2015,40,Interesting history - especially wedding traditions,Entrance is always free for Singaporeans and PRs but also for tourists and others on public holidays. Displays were all quite interesting: especially since it was our first visit having lived in Singapore for just over a year and this gave us a better insight into the Straits Chinese and early influence of this culture. I especially liked the section on the wedding traditions. Set in a beautiful building over 3 floors.
Debbie K,"9,787",Dec 2014,December 2014,40,Interesting and Informative Museum,"This is a very interesting museum that deals with the intricacies of a rather unique culture. The terminology in general refers to the culture that has developed among the Straits Chinese. It is an interesting look at the creole nature of the Chinese settlers whose practices and customs evolved from a mixture of influences from their native China and their adopted Malay homeland, as well as the additional significant effect of the British colonial culture. While the term Peranakan generally refers to the Straits Chinese, the museum is careful to acknowledge the fact that there are Peranakan Arab, Indian and Eurasian peoples who fall under this broader cultural umbrella as well. But from what I could tell, the museum focuses mainly on the Peranakan Chinese, which seems by far and away to be the largest subgroup.<br/><br/>The building itself was striking as it is the former Tao Nan School in 1912. Its design was eclectic with stylish columns. The interior was also lovely with elegant features and a nice staircase.<br/><br/>The museum focuses on the everyday life of the Peranakan people, which is really the detailed existence that makes their culture the unique blend that it is. The first floor has a nice display featuring several people who were interviewed to give their statement on what it means to be Peranakan. This exercise in verbalization of self-identity was intriguing.<br/><br/>On the second level, most of the displays had to do with Peranakan weddings, Peranakan food, Peranakan religion and Peranakan funerals. These were all interesting. Weddings were the subject of the better part of the displays and some of the practices were pretty interesting. The one that I recall was the preparation of the wedding bed with a fertility ceremony of having the young page boy roll over and back on the bed three times.<br/><br/>There was also a special display of Peranakan altar cloths. The designs on the various cloths were beautiful. It was an enjoyable exhibit.<br/><br/>This museum provides a great glimpse into the lives of the people in this unique culture. Tracing the history and evolution of the practices from the Colonial times to the present day is fascinating. It provides insight into the current Singaporean culture and thus leads to a useful understanding of the today's Peranakan people. The $6 SGD admission is well worth it."
"Chris J ""Mohawk"" Reed",916,Dec 2014,December 2014,30,great background of Singapore,"Depending upon how you like your museums this is fine if predictable. Lots to see and read on lots of floors about the Peranakan culture and the history of Singapore.<br/><br/>It's very safe, no new exhibitions to spice things or interactive elements.<br/><br/>One to tick off your list though,"
KGB777,"38,048",Dec 2014,NA,40,Interesting exhibits,Came here with our 4 year old daughter for a quick visit. Entrance is free for Singaporeans and PRs so that's a bonus. Displays were all quite interesting: especially since it was my first visit having lived for many years in Singapore. Not too much to keep young children entertained though.
Cheeps21,367,Dec 2014,October 2014,40,cozy museum,Great place to visit and learn about Peranakan culture from the displays and artefacts. There is small homely cafe on the side of the museum.
2011Traveler7,71,Dec 2014,December 2014,40,Singapore Melting Pot,"China, India, Malay, Indonesia with a sprinkling of European salt make for a tasty cultural mix.  <br/><br/>Focusing on the Chinese of Singapore, I leared how this community became seasoned with elements from other cultures.  Glad I took the docent led tour having the exhibits explained in greater detail.<br/><br/>This was my favorite museum in Singapore."
jmkf98,90,Dec 2014,December 2014,30,Could use more lively exhibits,"The exhibits were too staid and lifeless. The Peranakan culture is all about life, colour, music, and food, and we need to see more of that at the museum. Bring in the ""live"" Peranakan in the country to share their stories , have more interactive exhibitions."
Gilliantomlinson,169,Nov 2014,November 2014,40,Good museum but limited subject,"Interesting insight into the Peranakan culture - I learnt who they are and how they live.  Some nice displays of typical houses, clothing, weddings etc.   It is a good way to spend a rainy afternoon, but by it's nature the subject matter is limited."
Vivnoname,153,Nov 2014,November 2014,50,Heaven,"The most incredible porcelain, textiles, jewellery, furniture, clothing, accessories and everything in between are stored in this beautiful old school building. I had found out a little about the Peranakan culture before I went to the museum but nothing prepared me for the treasures I found inside. I had even visited the Asian Civilisations museum where there was a Peranakan exhibition. I couldn't help but gasp or shake my head in wonder at the intricacy of the work and detail that is so much a part of this culture. I couldn't get enough of it and was on the floor trying to capture the fine detail of the furniture when a woman (unfortunately I can't remember her name) told me how happy she was that I appreciated it so much. She then told me she would be starting the Peranakan tour in 10 minutes and would I like to join her. Her tour was so informative and delivered with warmth and humour, it was fascinating. The vibrant colours, the incredible, minute detail of the craftsmanship and the time that went into the making of these works of art was mind blowing for me. I thought I'd died and gone to heaven when I saw the wedding bed, and the beadwork was like nothing I've ever seen. It is a definite 'must see' if you're travelling to Singapore and only $6 Singapore dollars for entry, the tour was free. Josephine in the gift shop was wonderful and a delight to talk to. I will definitely be back for more."
Ian2653,7,Nov 2014,November 2014,50,Peranakan Museum,A must see to understand traditional Singaporean culture and Nonya food. A relaxing respite from the heat and shopping :) The souvenir store is run by a gem of a lady. Well worth a visit :)
CuritibaHostel,1,Nov 2014,December 2013,50,Good to learn a bit about Peranakan culture,"It was a nice visit at the museum, specially because I was able to join a guided tour for free in Portuguese.. heheeh I super recommend a visit at the museum, specially during the Singapore Night Festival."
Annie,517,Nov 2014,November 2014,40,Our last day in Singas,We went with a friend who hadn't been here either. Well organised and the displays were beautiful. Certainly gave you the history of the Peranakan which was lovley.Also had an elevator which accommadated those who have trouble with stairs.
arcmb,31,Nov 2014,September 2014,40,Learn about local culture,"Singapore is fascinating and we wanted to learn more about local culture. The Peranakan Museum was great for us: it is not too extensive and it is informative. Do try to have a guided tour. Our guide (they are all volunteers) was very informative and gave clear answers to our questions. She was a very nice person and just made our tour an enjoyable experience. The exhibits are real masterpieces, worth seeing even if they wouldn't be accompanied by any explanation. Even though it is not a big museum, we learned a lot about the provenience and culture of local people. A real discovery for Europocentric visitors."
UnabashedFoodie,90,Nov 2014,November 2014,50,Peranakan,"Charming museum showcasing Peranakan culture, history and art. Perankans are Chinese immigrants who married native people predominantly in Singapore and Malaysia."
spocksf,84,Nov 2014,November 2014,50,Must see museum!,"If you really want to get to know more about Singapore's cultural heritage, this museum is a must. The content is really interesting and well put-together.  If you have limited time in Singapore, make sure this is on your itinerary."
Selkirk052,48,Nov 2014,November 2014,40,Great exhibition and building,The Peranakan Museum is well worth a visit. It demonstrated the immigration of Chinese and Indians to the peninsular and shows their integration and development as traders. Loved it.
bikerwoo,113,Oct 2014,October 2014,50,Interestingly Educational,"In order to understand the history and culture of the Peranakan People of Singapore, a visit to the Peranakan Museum is a must.  The displays, videos and placards depicts a chronological history of how the Peranakens came to be in Singapore.  Additionally, how it's culture was developed from a myriad of different countries and their cultures.<br/><br/>If anyone ever visits Singapore, I recommend a tour of this attraction be on their must see list."
HoustonCouchPotatoes,89,Oct 2014,October 2014,40,Gem!,"We liked this museum.  We took a free docent-led tour, and it was well worth it.  We learned a lot about culture and daily life that we otherwise would have missed.  The scale of the museum is much smaller and more intimate than the Asian Civilizations Museum, and the knowledge we gained was more about daily life.  We highly recommend."
novart13,"1,025",Oct 2014,September 2014,30,Quiet place in the city,"Free tickets to the Peranakan Museum we have received at the hotel. Museum is a three storey building, but it seems to be rather small. We were there an hour before closing and we were the only guests. You can find there a history of Peranakan civilization in Asia. The biggest attraction for children probably will be collecting special stamps."
esprit8814,116,Oct 2014,September 2014,40,Good museum,"This is a neat musuem which has about 3-4 storeys of different sections of the Peranakan areas such as weddings, religion, textiles and much more. It's quite informative and definitely an eye-opener. Definitely recommend this for anyone who is visiting Singapore &amp; interested in getting to know the locals and history abit more."
Seattle_Traveler,194,Oct 2014,September 2014,40,Informative,"We did not know anything about the Peranakan's so found this to be a worthwhile stop. The museum only takes about an hour to tour. Pretty building. Not a ""must see"" but certainly worth a stop it time allows."
Kat H,135,Oct 2014,October 2014,50,Historical Art at its best,"Fascinating museum. A well planned museum, as it breaks the different galleries down into specific subjects. From basic explanation of 'Peranakan' origins, to Weddings, Religion, Fashion, feasting and much more! Amazing artefacts, which are so well preserved.<br/>I was truly amazed by the Auspicious Designs exhibition. This was a display of vibrant Batik Altar Cloths. The quality of cloth on display was astounding, when you consider that they would all have been handmade, and also how long ago they were made. Printing, embroidery, beading. Brilliant!<br/>Loved this museum!<br/>Allow a couple of hours. $6."
Dublin2010-16,58,Sep 2014,August 2014,50,Beautiful,"For those textile and decorative art lovers out there, make sure you visit the museum.  I found it delightful in both the displays and in the ambience. Very informative."
PhillipaandGeoff,203,Sep 2014,April 2014,40,fascinating insight into the Peranakan culture,This is worth a visit - you only need a couple of hours. The collection gives you a window into another culture - look out for the wonderfully fine beaded embroidery.
Shannon D,89,Sep 2014,NA,50,Something interesting and unique ,Loved this museum! Everything is so well presented and the detailed artefacts are magnificent! This was my first trip to Singapore and I stumbled upon this museum- and it turned out to be my favourite! A fascinating insight into the mixed race culture in Singapore!
DeeNumber4,19,Sep 2014,September 2014,50,History Buffs,"The Peranakan Museum is in the heart of Singapore.  It is a great first museum if you know nothing of the Peranakan people in South East Asia.  Rather than give you a detailed history, the museum is arranged to introduce the most significant characteristics of the culture including wedding rituals, traditional family roles, and craft works commonly produced by Peranakan women.  If you are only in Singapore for a short time and are staying close to the Central Business District, I recommend this Museum.  If possible, be sure to arrange for one of the museum's docents to give you a tour."
Visa711,489,Sep 2014,August 2014,50,unique musuem,"We travel a lot so I tend to like to find unique museums as some of them like the major art and natural history museums tend to blend together after you have seen some of them!  This was a very interesting museum about the Peranakan, something I had never even heard of until I went to Singapore.  I highly recommend taking one of the guided tours.  The tour guide was able to interpret so much more than we would have gleaned out of looking at everything on our own."
BillyJane_C,122,Sep 2014,August 2014,50,Great museum to learn a bit about history,"Beautiful exhibition pieces, well organized in 10 galleries, covering all aspects of Peranakan life.<br/>There's a bit of a search game to keep young ones interested. <br/><br/>Amazing batiks, furniture, interesting stories.<br/><br/>Guess it can save you a trip to Mallaca. Well worth a visit."
KFP57,97,Aug 2014,April 2014,50,Amazing History,"This place was well worth the look, it's a Museum full of History and a Lifestyle that tells its own story, Furniture and Fabric Pieces are beautiful, staff were very helpful and happy to talk about anything you wanted to know more about. Cost to enter was minimal."
