username,num_posts,date_posted,date_experienced,rating,review_title,review_text 
Jason0013,130,May 2015,March 2015,40,Queit... Informative... Wonderful Museum.,"Very quiet place in the heart of downtown. Lots of information about a wonderful region. However, I expected more from this museum. Seemed like it should have a lot more to it. Regardless, its worth the visit."
johnandmargaret2014,55,May 2015,March 2015,50,A museum not to be missed,We found this museum interesting and very informative. We spent nearly two hours studying the exhibits and think we might need another visit.
Christopher M,33,May 2015,May 2015,40,Free and worth the time,This museum is on the water close to parliament and Supreme Court. It gives a reasonable account of the mixing of influences that has made Singapore what it is. Worth a visit
JulesT25,27,May 2015,April 2015,30,A bit disappointed - partly closed,Very little of this museum was open the day we visited. They were doing renovations and so a lot of it was not available for viewing. They gave free entry and what was on display was very interesting.
Jody A,11,Apr 2015,April 2015,30,Visit once the renos finish,"While what they had was interesting, the museum is clearly going through a major upgrade at present. If you can, put off a visit here for few months. Can't complain too much as its free and a cool reprieve from the heat. The highlights tour is worth doing. Again, it's free and goes into interesting info you wouldn't get on the pieces otherwise."
Jarimalla,434,Apr 2015,April 2015,30,Informative small (and free) museum - visit if you have extra time,"The museum gives you a good overview of the history and cultural development of the South East Asian nations. The exhibition is built around various artifacts, mainly pottery and small religious statues. For me, the most interesting part of the exhibition was the story of the Singapore river development from a public sewer to what we see today that took place during the past twenty or so years."
RiddShah,74,Apr 2015,February 2015,40,Imbued with culture,This place has on display a number of collectibles. You should do this place if you are interested in seeing the stuff from the past. This place is very close to Merlion park so you can spend some time here and then move to the merlion.
andrewjohnporter,142,Apr 2015,NA,30,Ok but free,Renovations are taking place so only certain sections are open. They have a section with artefacts from across the region and also a section going over some of the history of Singapore and the river. There are free guided tours also which I believe are at 11 and 2 (not sure if they run every day though)
MD_T0urist,215,Apr 2015,April 2015,40,Mostly closed for renovation,"Many of the rooms were closed for renovation, but two key displays were available: the Asian artifacts and Jackie Chan's 12 zodiac animals.  The Asian artifacts were among some of the best I have seen in Asian, North American, and European museums, especially for artifacts related to Indonesia.  I gave it a rating of 4 only because of the renovation.<br/><br/>However, because of the renovation, it is currently free for visitors - definitely worth a trip!"
JennyPlesums,219,Apr 2015,April 2015,20,Pretty Empty,"They seem to be undergoing some sort of reorganization.  About half of the rooms were empty.  On the other hand, what was there was interesting and free."
San D,46,Apr 2015,December 2014,30,Nice museum if you're really interested,There is a lot of information in this museum about the civilization in South-East Asia. I've been there when I already lived in Singapore for a while and therefore it made more sense. I'm not sure if I'd liked it if I didn't know anything from the region already. Now I had some reference which made me remember more of what I'd seen.
123degrees,198,Apr 2015,April 2015,30,Singapore overview in free museum,"Colonial era building and free entry in this museum. Parts were closed but lots to see including native dress, Buddhas, brass drums, jewellery from many of the surrounding Asiian cultures. History of the trade along the Singapore river and Raffles contribution."
Littlepods18,327,Apr 2015,March 2015,50,One of my favourite place,"Must go even if you dont like musuems - take photos, walk along the singapore river. The exhibits always change so if you like do check out their last days so you dont miss it."
Lupin4,184,Apr 2015,March 2015,50,A rare find,"Entry was free. The exhibits were priceless. I also had a nice semi-private tour from a qualified guide to explain the exhibition to me. This was a wonderful experience, both in terms of personal service and the displays. The exhibits also change regularly. It's worth revisiting. Thanks to the Museum for their wonderful hospitality."
panggahardi,39,Apr 2015,April 2015,40,Very informative museum,"If you take MRT, stop at Raffles Place and exit at UOB Plaza. Take a right turn and you will see the building just across Singapore River. Cross the Cavenagh Brige on your right, to arrive at the building. The admission is free, and if you are lucky you can run into occassionally thematic seminars or art performances.<br/><br/>It exhibits vast collection of Asian history (especially in Southeast Asia region), although I am not sure wether the collection is original items or replica. Nevertheless, the information put in the museum is very complete, especially in Singapore River Gallery. It informs the making as well as history of Singapore.<br/><br/>Complete your visit by tasting a singaporean-style ice cream from a street stall just beside the bridge. Sit and relax under the trees in front of museum building, with ice cream in your hand, while hearing crows singing."
Anne88888888,245,Apr 2015,April 2015,40,Combine with Peranakan Museum visit,"suggest visiting the Peranakan museum before visiting this one, or the National Museum to give a good background to the history of Singapore.  Walk through the display of Buddhas to see some amazing jewellery and other artefacts from all over Asia.  Free entry at the moment as renovations are underway."
CrispNClear,348,Apr 2015,March 2015,40,Past Pass,"Traveling around Singapore is best (if you're not in a hurry to get to places especially if you have scheduled meetings) in trains and buses. In that situation having a fast pass or one ticket for a day of hop in hop out is the deal to get.<br/><br/>If you need to travel back in time before Europe discovered the treasures and advanced civilization of the East, going on the Asian Civilization Museum tour is the express lane to the history of Asia."
Mary B,20,Mar 2015,April 2014,50,CAPTIVATING!,"My family and I went to the Asian Civilisation Museum a year ago to look into the treasures it guarded. When we visited, We were able to immerse ourselves into the Secrets of the Fallen Pagoda: The Famen Temple and Tang Court Culture. We were amazed by everything we saw. Everything was in order and the place was immaculate. This place is a must visit. Be sure to take your time, as the Museum has an expansive collection of artifacts. Be on the lookout for discount vouchers in the MRT. We found a no fee entrance voucher for four, a day after we went. So look around. :)"
Betina S,42,Mar 2015,February 2015,50,learning about asia,Don't miss this gem! I went without expectation and for my big surprise I LOVED! its free. Please wait for the free tour because you will learn a lot.
Yung Y,26,Mar 2015,March 2015,30,It is a gorgeous building opposite Raffles Place Station,I like the theme of this museum.  We were unfortunate to find many of the rooms were closed.  (In preparation for Singapore's 50th years anniversary?) This is interesting to know about the culture diversity of Singapore  prior to the influx of Chinese and European settlement.  It would be better if all exhibition rooms be opened.
Damir R,"1,934",Mar 2015,March 2015,40,Unique,As per my (although limited) experience this is a unique place to get familiar with overall Asian Civilisations herritage.
Jon b,449,Mar 2015,March 2015,30,Nice to visit but lots closed on my trip.,Walking to the museum was made difficult by all the roadworks nearby. Arriving in the museum I was disappointed to see some of the galleries also closed for work. It seems that all of Singapore is in a state of transition! The museum though is serene and cool and worth the trip. There are some fascinating exhibits and some insight into the many different civilisations from this part of the world. There are some truly beautiful fabrics on display as well as the usual cultural artefacts. I was here an hour or so but left feeling I needed something more. I will visit again when hopefully more of the museum will be open.
Goin2doit,42,Mar 2015,March 2015,30,Disappointing,It seemed as though the majority of the Asian Civilisations Museum was closed when we visited though we had no information suggesting this until we arrived.  Check out what is open and maybe go again some other time.
tom8787,52,Mar 2015,NA,40,Educational,Pretty extensive museums for the history buffs. The best timing to go would be in the morning as there is not any people around. A must go for those interested!
Judith A,485,Mar 2015,January 2015,50,give yourself plenty of time,"This is such an extensive museum, with so many well-documented displays and exhibits that it requires considerable time and energy to see it on one visit. Good shoes are a must!"
Z0rglub,231,Mar 2015,March 2015,20,Small disappointing museum,"A small museum with nothing in it. Almost no history, a very few old pieces of art. You will see the whole museum in 10 minutes. Very disappointing for a city that big. Not worth it."
SomeshKumar,24,Mar 2015,March 2015,40,Nice Museum,This is a nice and neatly laid out museum. It can't be compared to museums in Italy or the ones in India. Not much of a history to showcase. It doesn't take more than an hour or two or cover it. Some galleries are really nice.
kthackett,39,Mar 2015,March 2015,20,it was ok,go if you have the time but really unless your willing to pay to go into each gallery (which we were on a tour and told we didnt have the time) but the area free of charge was ok!
golem67,648,Mar 2015,NA,40,Enjoyable visit!,"Worth the visit, the artistic Koran was interesting as were the depictions of the Buddha. Written descriptions okay and exhibitions well done!"
Laura S,130,Mar 2015,February 2015,50,Excellent museum!,Nice way to get out of heat as very humid here.  Great exhibits and nice layout.  A must see if you like museums.  Recommend for adults.  Easy to get to with the wonderful subway.
mnn17,233,Mar 2015,March 2015,30,Ok museum but most of it was closed,"The part of the museum that was open was nice, but when I was there most of it was closed or under reconstruction, but there was free admission, so that was ok."
GlasgowHappyscot,206,Mar 2015,March 2015,40,Varied exhibition well presented,Some of the museum undergoing renovation so limited number of galleries open.<br/>Very varied exhibition covering elements of the key ethnic groups in Asia. Well laid out and information is clear and some video presentations at the entrance to some of the galleries. Free during the period of renovation.
Ron W,37,Mar 2015,March 2015,30,Worth a look,I think every country has a Museum depicting their indigenous population and the influx of migrants that now make up that countries culture
David B,224,Mar 2015,January 2015,40,Pretty good museum,"A museum with statues of Buddha, Hindu gods, armor, jewelry, gold, headdresses, masks, tapestries.  Even if your not a museum person, you will want to visit this one."
carolanicoli,7,Mar 2015,March 2015,40,interesting asian religions focused museum,as a non-asian traveller it was interesting to discover the influence of asian religions in singapore.
BlessedBlessy,39,Mar 2015,February 2015,40,Worth the trip,Amazing museum.You will get to know more of Asia. The displays are well-labelled and the whole thing is completely informative. The building is nice and neat too.
chloe2011,11,Mar 2015,February 2015,40,Amazing museum,The museum is really amazing. You get to understand better the whole history and culture from the South East Asia. Too bad they are closing it for some renovation.
diouno,39,Mar 2015,January 2015,50,Superb experience,"Entering this traditional building one is stunned by the entirely modern and beautifully displayed and labeled outstanding collection. This is a world class museum and a joy to visit. Unlike most things in Singapore, museum entrance fees are modest and sometimes even offer senior discounts to non-Singaprians. A very worthwhile visit."
mykepyke,48,Mar 2015,February 2015,50,Great,A great museum. There is a lot to learn about Singapore's history and it is presented beautifully here.
gvodbos,317,Mar 2015,January 2015,50,Great museum if you want to learn more about this region,"Try to pick a guided tour, this adds a lot of value to your visit as the guides explain about the different Asian cultures."
Margaret B,109,Mar 2015,February 2015,40,informative,It was a great museum with so much to take in. If you are in to museums a great place to visit and take in the history of Singapore. Lovely building showing its colonial heritiage.
havaiisteve,143,Feb 2015,NA,40,Excellent ,About half the exhibits were closed due to renovations.   But what we saw was 1st class.  If you  take the  time to study what you're seeing you begin to grasp the the flow of cultures and religions doen the Malay peninsula and into Indonesia.  Buddhism and Hindu  then islam and more recently Christianity.   Religious tolerance  florishes in Singapore
Patrice H,62,Feb 2015,February 2015,40,Some culture at last.,"Singapore is such a new country that one struggles to catch the essence of it. Some colonnial buildings remain and streets are named after ancient prominent figures but nothing goes back more than a century or so. This museum is an exception as it gives us a feeling about the culture of south-east Asia, with a small focus on Singapore. It is fairly small but my kids did not complain (the tour took us an hour). Scenography is classical. Staff was nice and smiling. Entrance was free (to my surprise) so there are no good reasons to miss this museum."
lagomaggiore2013,306,Feb 2015,February 2015,40,Excellent museum BE WARNED SOME GALLERIES ARE CLOSED,"This is an excellent museum on the religions and culture of Asian civilisations and normally I would recommend anyone to go there, but from now until October 2015 only one gallery is open (generally there are 4) so if you can postpone your trip until October I suggest you do.<br/><br/>When you do go the free tours are excellent and are every weekday at 2pm"
inf91,167,Feb 2015,February 2015,20,Boring,"Some of the exhibits are ok, but mostly it was boring and very empty. Most of the exhibits were under construction, which made for a boring and short lived time. It was free, so I guess that was ok, but mostly it was meh. If you like Asian history, it is fine and there is lots about Singapore's history, but other than that, nothing at all. Not really worth going to be honest!"
kup79,2,Feb 2015,February 2015,50,"Oke, good, nice.",Good museum with many different halls describing many Asian nations over world history. In the city center and close to MRT metro.
Hofi18,427,Feb 2015,January 2015,50,For history lovers,"If you like history, visit the Asian Civilisation Museum. You will see interesting exposure from various parts of Asia - China, India, Sumatra, Malaysia and others.ACM is easily accessible by MRT."
KonradVP,81,Feb 2015,June 2014,30,Static,a bit boring. less rich than i expected. though well organized - as usual in singapore - but not so impressive
Jean Pierre L,5,Feb 2015,April 2014,50,Excellent museum,"The settings, the content, the location made the visit very interesting and worth the time spent. Probably the best museum in Singapore"
macneillfamily,209,Feb 2015,February 2015,40,beautiful museum in central position,"Easy to visit, well laid out, will only take an hour to walk around. Has some interesting exhibits and tells a history of singapore"
Jambo-TL,404,Feb 2015,January 2015,50,Very Interesting,"I found this very interesting, a lot of information packed into this museum.  If you are there, its worth a visit."
GlobeTrotting562042,7,Feb 2015,NA,50,Amazing and interesting !!! Now it's free entrance!!!,I planed to spend in this museum one hour. Finally I spent 4 hours and it wasn't enough. I liked the opportunity to watch video guides in every section. It's good idea and give you quickly main information about Asian civilizations.
SusanVM,755,Feb 2015,October 2014,50,A Cultural Overview,"After touring through all the cultural neighborhoods with our guide Wei, from Indie Singapore tours, we were very interested in the history of the people who first settled in Singapore. This museum filled in all the questions for us as it gave the history of these people and displayed beautiful pieces of their art and other cultural artifacts. We visited on a very warm Sunday afternoon and the air-conditioning was an unexpected blessing!"
Tony S,20,Feb 2015,March 2014,50,A+,"A fantastic collection of artifacts, well-curated so as to give the western visitor real insight into the pre-colonial history of Southeast Asia. The sections devoted to Buddhism and Islam are particularly good. There is also a good restaurant on site, a bit pricey but far from the most expensive in this City."
Leisa W,158,Feb 2015,February 2015,40,A nice way to escape the heat,"Singapore's midday heat is really HOT. This place is free, so it's a nice chance to learn a little, while freshening up in the AC and using the bathrooms."
Judithh12,159,Feb 2015,February 2015,40,Interesting museum and good overview of Asian Civilizations,Museum is under renovations and is free now.  I took the free tour and the guide was excellent. Gave a good survey and overview of  the museum.  The museum's collection is quite large and definitely worth a visit.
forensicsgirl,"1,726",Feb 2015,February 2015,40,Great museum,"I thoroughly enjoyed visiting this museum.  The exhibits are well organized.  The collection of religious artifacts, textiles, furniture, and jewelry was fascinating.  Information and regional maps greatly enhanced the exhibits on obscure Asian tribes.  I found myself wanting to learn more about these people.  The gift shop is small but worth a visit.  <br/><br/>While guests weren't being charged an entrance fee, the museum's brochure states there is normally a fee.  Perhaps, due to the renovation, the entrance fee is being waived?"
Chris D,228,Feb 2015,February 2015,40,Quite impressed and no cost!,"I am not a museum buff, but happily spent nearly two hours here yesterday without even seeing several rooms. Found the details describing the items and backgrounds very good. Separate rooms for various original countries. Good, small exhibit on trading on Singapore River was also interesting for us new arrivals. <br/>Happily will return for the other rooms soon."
Anniest64,19,Feb 2015,April 2014,40,Very very lovely,Walking distant from the Fullerton. Totally worth a visit. You should never miss this. I will definitely come back for more.
jpbb2015,21,Feb 2015,February 2015,50,A glimpse into a near forgotten world of infinite beauty,"Nothing to dislike - maybe a room closed here and there will lure you back; an outdoor cafe terrace would be a boon in the post-colonial formality of the old river bank - though even the Fullerton Hotel opposite doesn't quite manage to step into the role.<br/>Here you have the Barak and the Dayak, the cerebral intricacies of Zen Buddhism side by side with the rituals of the feared headhunters. Marvels of design in woven and tapestry fabric as a backdrop to the most ornate and encrusted ceremonial jewellery. Passive faces and fierce masks from peninsula and island peoples. All beautifully arranged, informatively captioned and stunningly lit. Set aside at least 90 minutes - more if you are a devotee of applied arts and craftsmanship."
Dew D,250,Feb 2015,February 2015,40,Worth a visit,"Many parts of the museum are still under renovation and not yet open to the public. The self-guided tour was easy to navigate with main exhibitions on the 1st and 2nd floors, including the Southeast Asia and South Asia galleries. Reading through Singapore's history was particularly interesting and so were the artifacts displaying the rich religions and culture of Asia. <br/>Admission is free and photography without flash is allowed within the museum. Location is conveniently located within minutes from Raffles Place MRT."
Charles K,"1,057",Feb 2015,February 2015,40,Worth a visit,This museum gave a nice background to the Asian culture. We particularly liked the bits about singapore. The staff must be overworked because we did find one of them fast asleep and snoring under a staircase. One final nice thing - it's free.
jill a,41,Feb 2015,February 2015,50,nice,nice small museum thats give you a breef information about the asian culture inside is well designed
arrahman74,264,Feb 2015,January 2015,40,For history lovers,"A museum like any other, so don't expect something unusual or astonishing. The sections on sun continent and Islam were closed so I didn't enjoyed a lot. Otherwise okay."
elisevin,32,Feb 2015,January 2015,40,Good,"Lacks a wow factor, but it is good. I went there for free, as it was Friday night. One hour well-spent."
Jasjhol,247,Feb 2015,December 2014,50,Well curated,Beautiful and well curated muzeum. Wish the prompters worked better. Some of the buttons are not working
mimiechouteau,82,Jan 2015,January 2015,40,wide-ranging exhibits,"a good opportunity to see works of art from many different asian cultures, and a helpful display on the early history of singapore."
S P,144,Jan 2015,May 2014,50,Superb displays,"For the history buff, the building itself is fantastic, and once inside, it just gets better. Displays of regional and local items are displayed in such a way that it's easy to follow both the geography and history involved. The range of items on display, from puppets to tools, pottery to textiles, religious artifacts, statues and more is exceptional.  A great place to spend a day or part of a day, with lunch or a sunset dinner on the terrace at IndoChine (just around the corner) the perfect finish. <br/>Kids can run on the wide sidewalks outside to burn off energy before or after a museum visit; there are often casual ice cream sellers on Cavenaugh Bridge in front of the museum."
Jero S,152,Jan 2015,March 2014,50,For those who like culture,"Amazing collection, a well organized, clean, huge building. Many things to learn, and for a cheap price... I recommend it."
Steven M,141,Jan 2015,November 2014,50,"Excellent museum, something for everyone","Visited the ACM for the first time in November 2014 since relocating to Singapore over the summer.  We went specifically to see the exhibit ""China Mania: The Global Passion for Porcelain, 800-1900.""  The collection told the story of Chinese porcelain and its global demand.  There were over 100 pieces selected and on display from the time period 800 to 1900.  We spent about an hour and a half seeing this particular exhibit.  It was very informative and well organised.  The museum has many different offerings during the year, really something for everyone.  It is one of the best museums I've ever been to and I'm glad to live so close so I can return again and again."
Brian G,42,Jan 2015,January 2015,50,Great Museum,"Too much to take in, but is shows s great historical perspective of the growth and development of Singapore. Every room has something fascinating and exciting to look at and understand."
Daniel CN,207,Jan 2015,January 2015,40,Asia Civilisation Museum,"The Asia Civilisation Museum is the first museum in the region with a broad perspective yet integrated pan-Asian cultures and civilizations. The collections reflect the ancient history of the country and the cultures that have settled here over the past 200 years from other parts of Asia. In particular, the museum looks at the groups that arrived from China, South Asia, West Asia and Southeast Asia. The entry was free and they gave us a pamphlet to orient. There is also the possibility to visit the museum with a group of people and a guide to a specific time set by the museum. It was a very pleasant time involved with the stories and artifacts that were on display."
100worldtraveller,29,Jan 2015,January 2015,30,Good Asian Displays,"If you're into Asian artifacts, this is the place. Honestly, it's not my cup of tea, so I was a bit bored. But, it is free right now while they are renovating part of the museum. I wouldn't have paid to enter."
zerella,405,Jan 2015,January 2015,40,An amazing travel through Asia,"The museum is full of masterpieces from all parts of Asia andits motto is ""Discovering Asia through purselves and others"".<br/>There an interesting part dedicated to the history of Singapore."
Katherine K,22,Jan 2015,December 2014,40,Interesting,"It is free right now, not sure why. We viewed an exhibit about Indonesia and the one on the history of the Singapore river - both very interesting. Plus being in such a historic building was an added bonus."
TuniB,35,Jan 2015,December 2014,50,A wonderful way to spend an afternoon,"If you like history and/or museums this is a fun and interesting museum to walk through. It is even appropriate for children (perhaps 9 and above) who themselves are interested in museums/history/culture. It's very peaceful, the building it's housed in is lovely and its location right by the river is perfect."
Paul C,211,Jan 2015,September 2014,50,Adefinite must see for any visitor.,I had been given a ticket to attend the Museum and only had a few hours to visit and wished I had given it more time. This is a amazing collection of artefacts and items covering the different cultures and the time covering from approx 300AD to 1900's. Each area is carefully curated to show the different cultures and the labels and descriptions enable you to gain careful onsite and knowledge of the culture and its impact on the Singapore area. I was fascinated to read of the history and influence of India on the area and the interaction on countries around eg Vietnam. The quality and provenance detail gave a clear line to what items were used for in daily life and where they had come from. It enabled me to build up a picture of the growth and lifestyle in the areas. I ended up walking around on my own as found particular interest in the background to Chinese porcelain and the trade with Europe. The detail and examples on display reinforced the strength demonstrated the level of knowledge that has been gained by researchers.  There were tour groups going through the buildings and the guides had an amazing level of knowledge and were able to explain clearly and simply what was being viewed. In the end wish I had more time as just so much to take on board. I found the knowledge gained very helpful when I travelled to Vietnam and could understand the background to their culture.
SoCalNativeGirl,22,Jan 2015,December 2014,50,Can easily spend an entire day here,"This is quite a collection of all types of artifacts, telling the story of each culture.  There are so many interesting objects you may never see elsewhere, that it is an opportunity not to be missed while in Singapore.  We waited until the last days of our trip before discovering it, so we didn't have enough time to read all of the signage attributed to each article.  Whether you love art, history, spirituality, weapons, music, or jewelry the most, the wide assortment of exhibits in each gallery is sure to please everyone in your group.  Put this in your top 10 list!"
Rhone_Man,305,Jan 2015,January 2015,30,Quite heavy going,"The Asian Civilisations Museum (ACM) ambitiously tries to pull together the various threads of Asian civilisations, mostly from about 300 AD to about 1850 AD.  Perhaps understandably, many of the exhibits focus upon the pivotal role that historical Singapore / Temasek has had as the natural median port between the two great cultures for most of the world's recorded history - China and India (although the museum has less focus on the rise of Arabia and Muslim caliphates during their dominant period).<br/><br/>Intellectually it is quite rewarding, but it is still fairly heavy going unless you want to settle for a superficial ""glance at all objects"" style of whistle stop museum tour.  Frustrating, when I was there nearly 40% of exhibits were closed, although with hindsight I wondered if that was a good thing as I could imagine doubling the amount of time that I spent there.<br/><br/>Overall, I left with the sense that the ACM does a fantastic job of trying to protect and preserve its cornerstone of history, but it is maybe not the best stop for the casual visitor looking for some variation on other recreational attraction.  I certainly wouldn't commend it for families with young or teenage children - you'll have to put up with a lot of whining."
parklane44,201,Jan 2015,January 2015,50,Amazing!,"A destination within itself, you can easy spend many hours here.  Beautifully presented artifacts from ancient Asia.  At the time we visited they were still setting up various rooms within the museum, but there was still a lot to experience and its breathtaking with the most amazing lighting and information."
Janr20,"3,388",Jan 2015,NA,40,Asian history at its best,Really enjoyed looking at Asian history in this museum. Layout is very good and you could spend hours here. Good attention to detail and knowledgable staff. Found it very fascinating the evolution of different aspects of Asian Civilisation
Robert B,40,Jan 2015,January 2015,40,Quite interesting,"Good museum, which brings together the essentials of Asian culture. Well worth a visit, if you're interested in learning more about the cultures that make up Singapore."
Seema N,15,Jan 2015,January 2015,40,Its ok not that great,One of my friends was visiting Singapore and she insisted we go to Asian Civlisations Museum. The museum is ok and i was bored after a while.
UpInTheAirDoc,255,Jan 2015,January 2015,40,Pretty Good,"This museum provides a nice multimedia overview of the various Asian cultures that make up the population of Singapore. It has five sections: Singapore, China, West Asia (Islam), Southeast Asia and South Asia (India). A variety of artifacts and interpretations are provided."
TinaQ,"1,939",Jan 2015,January 2015,40,"Nice displays, some interactive bits","This museum was recommended by our tour guide book and it was truly interesting. The entrance fee was free, not sure because it was Saturday or due to on-going reconstruction that caused some parts of the museum to be closed off. The process of marking the exhibits in English is still ongoing, but there are leaflets and some interactive pannels as well as local art history academics that give tours of the museum. The exhibits were very interesting."
scorpio811,260,Jan 2015,November 2014,50,Asian Artefacts and Culture,"We went to this museum to see Lacquer across Asia exhibition and spent 4 hours looking at some of the most exquisite examples of Asian and Chinese porcelain, ceramics and embroidery, This is a must when visiting Singapore"
Cynthia L,9,Jan 2015,December 2014,50,Asian culture,"The best museum to learn about Asian culture. It covers all ASEAN countries, very educational for families and for those who are first timer to this museum."
LondonerAbroad2015,11,Jan 2015,January 2015,40,Great museum,"Well-presented, informative and not at all boring. Quite an interesting museum especially for a newbie to the city/region - balanced and honest take on 'controverial' issues and topics too."
Shylajadevi,27,Jan 2015,December 2014,30,informative,"worth visitng and free of charge. a  great place to know about the history of Asean culture and origins.<br/><br/>quiet and well maintained, nice location for a walk"
NeverInOnePlace,85,Jan 2015,January 2015,40,A lot to see,"I'm not that into this type of museum where there are a lot of artifacts on display. I would have liked to see more costumes to give an idea of how the different cultures dressed. But there was a lot to see and it was well presented and the museum was very, very quiet. Considering the overcrowding at places like the aquarium a nice quiet walk around a peaceful museum was what we needed.<br/><br/>My wife is much more into this type of museum and she really liked it."
Mitch T,78,Jan 2015,January 2015,40,Excellent,"Because they are doing some renovations it was free to go in the museum. But still there is enough to visit and to learn about the history of especially South-East Asia &amp; Singapore. The historical information they share and the finishing touch of the displays are stunning. Its a very professional setup. You can spend easy around one or two hours here, there is a lot of interesting things to read and see.  Even if you not really into museums, this one is worth a visit!"
Joshua Y,22,Jan 2015,December 2014,50,Fantastic for history buffs,"Free admission but 2 exhibits are closed. Nevertheless we spend about 4 to 5 hours in it. Great for those interested in world and Asian history, but not much to do for young kids.<br/><br/>Try to go for the free tours - just visit their website. We weren't able to do it because we went during the holidays (Dec 20 - Jan 3)"
Garth68,26,Jan 2015,December 2014,50,Excellent Museum,"We got free admission because they were doing renovations to the museum. If you want to see the whole museum, you may want to wait until the renovations are finished."
random_musings,320,Jan 2015,April 2014,40,Worth a trip,Drop by ACM if you have time - located near Raffles Place on the bank of Singapore River. Very well maintained
Journ3yful,20,Dec 2014,November 2014,40,Great way to spend the afternoon,The museum is a very pleasant way to spend the afternoon.  The exhibits are well manicured.  It's not a very big museum so you can get through it in a couple of hours.
MLY18,62,Dec 2014,December 2014,40,Fascinating,"At the moment entry to the museum is free as it is being renovated. It was still fascinating to learn about the history of Singapore river, to learn about cultures such as the Dayaks, and the history of old Chinese merchants , Indian money lenders."
KGB777,"38,048",Dec 2014,NA,40,Some impressive exhibits,Beautiful old building and some impressive displays inside. Not too much to keep young children entertained and some galleries seem to be closed at present for renovation. The exhibition on the history of the Singapore river was interesting as were the various exhibits relating to Indian civilisation.
Verity203,58,Dec 2014,December 2014,40,You need time to make the most of this museum,"So much to see and take in, this museum is worth a visit but be prepared to spend at least a morning going round. A huge amount of information to take in. It's also blissfully cool!"
Rene D,54,Dec 2014,October 2014,40,The must see Museum in Singapore,"To understand where Singapore is now as a country, you must visit this museum.   Right in the City Center, you should spend half a day in this museum."
Neko T,58,Dec 2014,August 2014,40,A museum with interesting asian pieces and culture,"This is the only museum which is outside the museums area in which all the other museums are. Because of that it is not as well known, but I liked this museum a lot due to the permanent exhibitions that they have as well as the kind of exhibitions they bring in."
919DISAPPOINTEDGUEST,"1,004",Dec 2014,March 2014,50,Comprehensive Museum,"A well maintained museum with relics of South East Asia collected to showcase the history of these areas.<br/><br/>A Peranakan section has been carefully preserved and presented to the public whereby it is intermarriage of the local Malays women and scholarly males of Chinese heritage.  In early days Peranakan families are rich and very good cooks with their spicy and non spicy Peranakan dishes namely Ayam Buah Keluak, Chap Chye vegetables.<br/><br/>A short walk away from the Museum you will be able to enjoy the Singapore River with Sir Stamford Raffles Statue for a good photoshoot.<br/><br/>The Asian Civilisations Museum is a great monument in itself and the photoshoot will speak for itself."
Kate P,16,Dec 2014,NA,40,Don't go while been renovated (now),This museum has a big variety of artifacts. No interactive displays though so I wouldn't take children. They are currently doing renovations so alot is closed off. The entry was free while renovations are happening though so that was good.  And the free tours at 11 am and 2pm are definatly a must do :)
Tony W,22,Dec 2014,December 2014,40,Overall good.,"If you want to know more about Asian tribal life in the past you should go there. Very easy to find this museum, just 5 mins walk from Raffles Place MRT station."
BombaxFlower,253,Dec 2014,November 2014,50,Beautiful building and fabulous displays,"A world class museum worth an afternoon, a performance/play was being put on for children the afternoon we were there. It has appeal for all ages."
Fivegirls2000,77,Dec 2014,December 2014,30,Poor  lighting and signage,"The layout is confusing, the display is  "" a little bit  of everything"". the lighting is poor, the signage is blind and hard to read. Interactive screen are very loud"
simplyCarol396,379,Dec 2014,November 2014,50,"Vast collection, splendid galleries and the best Museum in Singapore!","Among the museums in Singapore this the museum that impressed me much! It's definitely the best museum I've ever seen so far!  <br/><br/>ACM is located along the historical riverside of Singapore. The building being a national monument is an attraction itself even without seeing what it all contain inside. You''ll be fascinated by  its external magnificence and once you get inside,  your fascination will be doubled by how large the place is, the collection and the gallery displays. Everything is definitely jaw dropping! <br/><br/>The collection came from different countries in Southeast Asia. The extinction and history represented by each pieces speaks volume of our ancestors glorious past and culture.<br/><br/>The entrance fee is S$8 for adult and truly worth it. You should at least devote 4 hours to fully enjoy the whole museum. If you're a museum enthusiast, don't forget to bring your camera because they allow visitors to take photos.  To get there, ride MRT and go down at Raffles Station and walk up to 5 minutes to reach ACM. Or during river cruise just tell the boatman to drop you off  to Raffles landing place. It's easy to locate since it is located along the riverside. Opening hours is from 10 am to 7 pm. Avail their free guided tour to fully enjoy your museum tour."
LFSingapore,551,Dec 2014,August 2014,50,Well worth visiting,"For some reason many visitors bypass a trip to this particular museum ..... yet they miss out on so much!<br/><br/>Please make sure this museum is on your list of ""must see"" in Singapore. You will not be disappointed.  There is much to see in all area's of the museum and various items on display are priceless."
Camelgirl43,166,Dec 2014,November 2014,40,Good Museum,"This is a very good museum in an interesting area, so it's nice to have a wander before you go in or when you leave.  They provided a one hour tour which we always find helpful in any museum which doesn't have headsets to rent.  We walked from this museum over to another awesome Singapore experience, Lau Pa Sat, a huge renovated old building that's now a food hall. But that's for another review!"
CraftBeerHunter,123,Dec 2014,November 2014,40,Mainly artifacts,"Our feet were worn out by the time we reached this fairly small museum, so we rather rushed through the large number of cultural artifacts.  The textiles are quite impressive."
